IfcDistributionControlElement,0,14.239325,9.6031475,0,0,0,0,0,4.3794856,0,0,0,4.2443743,0,8.104621,0,8.736267,4.547695,5.989404,0,0,0.15681082,0,0,0,0,0,7.312998,0,0,0,0,0,0,7.2549663,0,4.8150682,12.853279,0,3.1678421,6.76349,0,0,4.3533373,3.01716,0,0,2.8095946,2.7040052,5.9364433,1.3728215,0,0,0,0,0,6.181344,4.3015203,4.9165072,0,0,0,0.5545964,3.069175,0,0,0,2.2775495,9.278855,0,0,0,7.6663694,2.556618,0,0,1.2137051,1.2424085,9.52949,8.9317465,0,0,11.142778,0,0,3.5591855,1.2637196,0,5.5944014,0,0,0.8679087,4.779826,0,4.7296753,0,0,0,0,0,4.268481,0,5.8153386,1.2822621,0,3.591013,0,0,7.596619,6.014704,0,0,2.8007333,0,0,0,14.805902,0,4.6083565,6.6078615,0,0,0.41528732,0,0,0,2.1263947,0,6.4052505,0,0.53219986,0,0,6.7891254,0,0,0,0,4.5901055,6.8717647,5.2073045,0,0.742378,0,0,11.535999,0,9.670389,0,0,0,0,3.7439039,0,0,2.2956743,1.334851,3.0265124,3.8436813,0,0,2.5109208,6.9404783,2.0249953,0,0,0,0,6.42945,2.333147,0.8475786,4.759617,0,0,0,0,0,0,0,0,5.4524755,0,0.6463654,0,2.9788759,0,6.3757663,2.7949948,0.3705314,4.9925594,2.9299557,0,0,0,0,0,12.869479,4.440947,0.039720625,0,0,8.195717,7.7854958,0,0,0,0,4.056234,1.4566989,2.1203704,9.014602,0.6615505,0,0,4.265117,3.056519,1.8170534,0.17623913,0,7.8313026,2.7973037,0,0,0,4.6511307,0,4.256158,0,2.009896,0,3.0804305,0,9.131679,0,0,0,0,1.9912882,0,0,0,0.17832279,0,2.1887827,0.21019244,5.3754115,0,0,0,0,0,0,2.3595037,4.530819,3.3474317,0
IfcDistributionControlElement,0,5.218651,6.176289,4.738199,2.7057338,0,4.5588756,0,4.4672065,0,0,0,0,0,5.9744997,0.9063537,10.49795,1.3670144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.270914,0,11.25972,0,0,2.532408,15.212938,0,0,11.428896,14.013117,0,0,4.2815404,6.741735,3.9190583,1.1132205,0,7.575132,0,0,0,17.655945,0,3.4207406,0,0,0,0,0,1.1074295,0,6.1130037,4.896098,22.331915,0,0,0,14.227664,5.673375,0,0,0,0.71811074,11.489587,8.283782,0,0,13.446185,0,2.8365443,1.3774006,0,0,8.394886,0,0,0,5.318756,1.2605867,6.8467083,0,0,0,0,0,9.914974,0,3.8035638,8.245742,0,8.291224,9.669136,0,0,0.62002325,0,0,14.940912,0,0,0.75646484,0.94918466,9.805067,6.9417167,13.652011,0,0,5.66362,0,0,0,0,0,7.8881454,0,2.1808734,0,0,11.990186,0,0,0,0,0,11.9975395,11.247344,0,0.5598848,0,5.05721,9.685047,0,8.180294,0,0,0.93320155,0,12.538963,0,0,5.22432,4.9623475,0.8057109,1.7999251,0,0,8.54014,5.0213747,4.1045475,0,0,0,0,1.5255275,11.790836,17.545649,11.031868,0,2.228558,0,4.954623,0,0,0,8.295069,0,0,0,0,8.771925,0,1.1349144,5.6757693,1.8629788,0,9.442481,4.12611,5.584978,6.441866,2.166903,0,15.474798,0.043957934,3.988058,0,0,0,8.836434,0,0,0,4.975236,10.992386,4.187038,4.6360035,7.9388685,4.4957905,0,0,3.6308062,4.6716533,6.0652895,0,0,3.0164227,7.812142,10.084051,0,0,5.8044877,0,9.247536,0,0.89243335,0,0,1.3269889,0.3344016,0,0,0,0,0,0,0,0,0,0,4.4734674,0,0,0,0,1.6004722,1.2314441,1.9923565,6.6254234,0,0,0,2.739056
IfcDistributionControlElement,0,3.2240336,8.901002,0,0,0,0,0,1.4618859,0,0,0,1.3373345,0,5.528694,1.2820005,12.070293,4.2684107,3.6224923,0,0,2.2957036,0,0,0,0,0,3.9449985,0,0,0,0,0,0,7.0593104,0,7.892349,6.4255776,0,0,6.8402853,0,0,10.114479,5.9056406,0,0,0,0,8.962583,4.67201,0,6.5964737,3.8496027,0,0,7.337275,0,4.7330856,0,0,0,0,4.2702937,2.1212878,0,0,3.0455062,20.431164,0,0,0,13.08761,2.4215968,0,0,0,3.7456446,14.638248,13.930083,0,0,15.288668,0,0,5.211708,0,0,2.9267402,0,0,6.5454426,4.1238813,1.0373578,7.1275578,0,0,0,0,0,7.4062614,0,2.8761368,4.1885095,0,7.532027,0,1.0249676,0,1.1089866,0,0,6.919637,0,0,0,3.997126,0.7173719,0.51480496,6.082942,0,0,6.2093544,0,0,0,0,0,5.222213,0,3.6847022,0,0,11.694545,0,0,0,0,9.046582,5.3489046,2.6647675,0,0,0,0,16.655285,0,13.266837,0,0,0,0,7.7745132,0,0,0,2.8224268,2.589047,9.6108465,0,0,4.6175447,10.109808,0,0,0,0,0,7.8200607,7.296429,4.758978,6.263131,0,0,0,0.3784876,0,1.9441704,0,0.53597033,8.859829,0,0,0,0,1.2880888,6.72353,3.5935261,1.0140102,4.5316586,3.2894135,3.2833157,10.128109,4.9116163,0,0,17.897297,1.6474574,0,0,0,3.2782035,7.4746547,0,0,0,0,4.7930603,2.8931894,0,12.050179,0.07550162,0.50978065,0,5.9876437,0,2.8906012,0,0,10.203327,1.8044841,0,0,0,10.425062,0,1.299192,0,1.2559153,0,0,0,2.1269016,0,7.973911,0,0,0,0,0,0,0,0,3.1060627,0,0.24300468,0,0,0,0,0,0,2.9726148,0,0.49002865,0.1762346
IfcDistributionControlElement,0,6.5753994,6.2836423,0,0,0,0,0,2.5268946,0,0,0,6.2729383,4.0106325,11.0322895,0.780134,8.242296,1.5635647,4.652356,0,0,1.7243656,0,0,0,0,0,6.362908,0,1.2975918,0,0,0,0,7.5252275,0,3.6244936,10.487751,0,5.0627556,7.2848964,0,0,0,2.863347,0,0,0,7.895557,8.518822,0.6919533,0,0,10.410921,0,0,4.5888968,3.9893308,4.2045107,0,0,0,1.7270653,7.436102,0,1.9980808,0,2.482538,17.119656,0,0,0,7.3537183,10.117791,0,0,5.1599846,4.667763,12.6213,2.951996,2.5188024,0,9.339071,0,0,6.0149755,1.1444073,0,4.4463797,0,0,7.6501365,7.0850334,2.3636308,6.2679977,0,0,0.6994369,0,2.8608367,3.6060083,0,6.65557,1.6236222,0,6.866027,0,0,6.1278667,6.0221186,0,0,6.469939,4.7529855,0,0,8.20783,8.5919285,10.84969,0,0,0,0.79257995,0,0,0,6.985155,0,6.3493414,0,4.9457293,0,0,13.330608,0,0,0,0,8.176066,12.13676,14.195776,0,6.1903806,0,0,3.8361566,0,11.625227,0,0,0,0,5.301702,0,0,0,0,0.8331511,4.4154444,0,0,0.7409711,6.9261875,1.8641863,0,0.019334078,0,0,0,5.923526,0,8.505728,0,1.4771564,0,0,0,0,0,0,4.2196007,0,0,0,0,1.5667057,9.567515,4.7277694,0,0,8.001274,0.9217355,4.280285,12.976898,1.0757785,0,10.298548,3.015924,4.941901,0,0,4.636923,5.697012,0,0,0,0,5.057399,4.19348,2.838717,4.841381,2.493986,3.7173355,0,5.4448895,2.9208183,7.084971,0,0,9.7881155,0.70837486,2.681428,7.545169,0,3.695798,0,7.666512,6.516487,10.702547,0,0,0,6.1729255,0,0,0.26786363,0,3.3785121,0,0,0,0.4603033,0,5.149174,2.5418851,6.5853925,0,0,0,0,0.15862286,0.56293964,5.021763,3.4122376,9.865232,0
IfcDistributionControlElement,0,13.317734,6.6057158,8.235983,0,0,4.902672,0,2.3271496,0,0,0,1.2642769,0,5.9087,1.8035204,9.592578,4.9862633,2.673586,0,0,0.60932094,0,0,0,0,0,8.95969,0,0,0,0,0,0,10.124893,0,2.9201283,20.78552,0,0.5980409,6.5593696,0,0,7.2954316,6.749757,0,0,4.2369337,5.682723,2.33444,2.8103735,0,7.577466,4.3761454,0,0,9.902532,0,2.6097162,0,0,0,0,4.793674,0,1.223554,0.7276058,0,15.128223,0,0,0,14.449117,4.9155965,0,0,0,0,15.2938175,13.528551,0,0,15.100923,0,0,4.8918133,3.291594,0,5.1620417,0,0,0.011539459,4.352336,0.73953676,6.6406293,0,0,0,0,0,7.4431753,0,6.471284,4.0423346,0,2.7824292,0,1.1167285,7.92889,9.249871,0,0,5.5365086,0,0,1.0116718,17.330889,2.5025418,3.6732817,7.27602,0,0,0,0,0,0,0.6356257,0,7.083111,0,2.757958,0,0,11.31816,0,0,0,0,9.234056,6.5649614,6.4486423,0,0,0,0,16.494862,0,14.352055,0,0,0,0,9.678537,0,0,5.462015,4.5079226,1.9564433,8.067064,0,0,3.7914386,8.767608,0.28091204,0.21016765,0,0,0,5.448431,6.8020487,3.8461964,0,0,0.40060347,0,0.788059,0,3.5307608,0,0.13115,8.442136,0,0,0,7.173996,3.1197429,5.895286,6.167513,1.4672282,5.6334486,7.2079687,0,0,2.173622,0.12193775,0,17.302567,3.3560047,0,0,0,11.264442,11.0903015,0,0,0,0,7.3371654,4.3431263,0,7.0003138,0,0,0,5.2191834,0,4.0806017,0,0,9.752573,7.4437947,11.531933,0,0,9.877399,0,2.7729447,0.8393121,0,0,0.61056614,0,6.32382,0,5.943214,0,0,0,0,0,0,0,0,3.327731,0,0,0,0,1.7760856,1.4494867,0,0.02574575,0,6.8428183,0,0
IfcDistributionControlElement,0,15.278542,6.9535775,0,0,0,0,0,6.610707,0,0,0,4.1565475,0,12.766382,0,12.131067,7.699976,7.8021383,0,0,1.4518781,0,0,0,0,0,5.2432795,0,0,0,0,0,0,2.2530422,0,9.917879,14.158438,0,1.9536257,6.629767,0,0,10.460943,8.205827,0,0,0.08114576,5.528839,5.166065,3.8366923,0,0,8.043673,0,0,9.358746,0,0.5690465,0,0,0,0,3.540588,0,6.5285444,0,3.0861235,9.798512,0,0,0,17.490479,4.6166906,0,0,0.24446917,0,16.733644,10.857096,0,0,13.742192,0,0,4.187372,3.0521512,0,2.900794,0,0,6.4093523,7.809431,5.1689153,5.7680016,0,0,0,0,0,10.925564,0,9.16472,5.3224425,0,3.7010636,0,0,5.7392845,6.0496225,0,0,11.924633,0,0,0,14.178985,8.199787,7.854968,5.942039,0,0,0,0,0,0,3.7471762,0,7.5262356,0,4.842711,0,0,13.466224,0,0,0,0,7.836916,12.16577,10.051679,0,5.6404805,0,0,13.253468,0,14.710758,0,0,0,0,6.8866644,0,0,0,1.4533888,4.8898635,0.7047093,0,0,7.2575445,9.15929,0,0,0,0,0,4.96099,13.451523,3.9309402,9.9616,0,0,0,0,0,0,0,1.029463,11.540793,0,0,0,7.4068875,5.626754,5.6972284,7.133527,1.2353094,1.1634827,10.552596,0,0,5.155072,1.5116105,0,17.718191,6.414109,2.0726666,0,0,8.745258,12.606986,0,0,0,0,5.85705,4.2069035,2.8138654,17.802677,0.8664007,0,0,5.0717883,0,7.564125,0,0,10.859285,3.8969495,4.325684,0,0,12.132597,1.763186,6.3457108,0,0.19031537,0,0,0,10.209722,0,5.0185294,0,0,2.0957298,0,0,0,0.99179435,0,7.185951,0,0,0,0,0,0,0,1.0394623,3.1546931,4.9028482,5.8286667,2.3249605
IfcDistributionControlElement,0,5.445786,4.962041,0,0,0,0,0,0,0,0,0,4.49425,0,5.2893553,3.6541343,14.589064,4.6545086,3.6906705,0,0,0.29587066,0,0,0,0,0,4.740072,0,0,0,0,0,0,8.312526,0,6.607665,17.698431,0,3.5617273,8.456475,0,0,8.098968,6.411771,0,0,0,4.2383556,8.065739,1.0865488,0,0,1.404353,0,0,11.122754,2.7677073,4.1219234,0,0,0,0,2.822659,0,0,0,5.3654966,18.926136,0,0,0,17.743408,0,0,0,2.7575397,9.330832,15.860768,13.245848,0,0,16.043795,0,0,5.248891,0,0,2.594744,0.847806,0,15.44041,8.568394,0.4916575,6.857988,0,0,0,0,3.4623618,9.947947,0,0.7190002,5.636671,0,6.623162,0,0,5.54154,13.03153,0,0,7.9805865,0,0,0,5.4993963,4.376009,5.9657807,7.574692,0,0,0,0,0,0,4.3643546,0,3.315508,0,4.2105713,0,0,13.468236,0,0,0,0,7.647287,8.571744,7.4285355,0,0,0,0,15.921634,0,13.097288,0,0,0.09503753,0,8.30946,0,0,0,1.802486,3.578043,10.1682415,0,0,2.6800451,9.452133,2.0829346,0,0,0,0,4.8306856,9.465267,5.3278556,6.7949443,0,0,0,0,0,0,0,1.8771563,5.2612033,0,5.630741,0,1.8640429,3.1113915,6.324714,4.184296,1.3641231,4.954027,11.854803,0.494263,8.700065,3.7634408,0,0,19.763824,4.742324,2.8710904,0,0,5.530511,11.559209,0,0,0,0,11.664242,3.5574903,0.78778285,8.057587,1.904037,1.0010843,0,4.3375597,0.6525542,5.9046497,0,0,8.760685,4.0314593,0,0,0,10.6752615,0,5.9492064,1.3682704,0,0,0.8653016,0,0,0,1.6559305,0,0,0.5053507,0,0,0,0,0,3.9684818,0,7.184232,0,0,0,0,0,2.1266365,2.9686499,9.569111,1.9157404,0
IfcDistributionControlElement,0,11.1158905,11.887082,0,0,0,0,0,13.855761,0,0.89107674,0,8.308317,2.1095774,14.983574,5.424907,18.65556,0,5.720254,0,0,4.64846,0,4.3379593,0,0,0,12.4237,0,0,0,0,0,0,8.14033,0,0,20.386215,0,6.5331035,5.5019207,0,0,7.4020553,2.8758428,0,0,0,12.334569,9.314098,0,0,0.3368671,10.965185,0,0,17.03557,0,0,0,0,0,0,8.920848,0,6.82533,0,0,21.468748,0,0,0,12.923218,8.384273,1.3704543,0,2.7628121,7.1595445,16.063833,6.7460747,1.5813693,0,12.265963,0,0.21893951,7.5657253,4.8385096,0,3.2379413,0,0,11.814184,8.280724,1.7249979,4.763398,0,0,7.802052,0,2.685112,3.6656141,0,9.783271,4.03762,0,5.9822373,0,0.5872246,4.8450108,11.664078,0,0,4.676552,11.721756,0,0,12.809736,3.8293207,10.818844,2.0920677,0,0,1.9496113,0,0,0,3.1927032,0,8.615364,0,1.352623,0,0,13.202259,0,0,0,0,8.604557,15.690868,13.046888,1.430464,8.569242,0,0,3.104468,0,13.857625,0,0,0,0,8.207002,0,0,0,4.0188637,5.1084886,14.676861,0,0,0,6.0349145,4.0011883,0,2.8104231,1.7211859,0,0,8.07445,3.9899254,7.140293,0,0,0,0,0,0,0,0,5.920334,0,0.38315797,0,0.054290146,5.0223656,12.828203,8.788974,0.94373363,2.5414014,12.895569,2.7055721,12.152726,12.051631,3.706277,0,12.676788,7.369838,4.145781,0,0,5.1111307,8.449838,0,0,0,2.8459082,12.918118,2.9739337,3.4989874,10.515912,0.20553482,0,0,9.635227,0,3.1866508,0,0,11.564515,1.5916222,0,9.542642,0,7.6090975,0,9.596729,1.8671398,7.445811,0,0,0,4.3743258,0,14.369987,0,0,0.9250762,0,0,0,3.8875968,0,7.490863,0,6.6064997,0,0,0,0,1.8988454,1.0664325,1.4965489,6.3019986,11.662305,0
IfcDistributionControlElement,0,6.5891066,6.769724,0,0,0,0,0,5.7205677,0,0,0,0,0,9.074228,3.2428176,13.310553,4.841548,1.2959255,0,0,1.8665752,0,0,0,0,0,0.8022108,0,0,0,0,0,0,11.191406,0,9.755683,7.6664057,0,0,8.271541,0,0,12.55953,10.455986,0,0,0,7.1422877,6.311356,4.8462353,0,6.414018,0,0,0,11.076308,0,5.062827,0,0,0,0,1.7287858,0.7976103,0,0,4.8268294,23.997484,0,0,0,19.78029,6.105236,0,0,0,4.009259,19.011324,14.230051,0,0,16.092312,0,0,5.1866746,0,0,4.8096247,0,0,6.10267,6.457138,3.2491522,5.980948,0,0,0,0,0,10.739053,0,5.156394,5.7064967,0,8.7287445,1.4902134,1.1427672,0,0.9644784,0,0,12.780972,0,0,0,8.070126,3.7466097,5.764049,7.637474,0,0,6.872002,0,0,0,0,0,3.0944722,0,3.4823933,0,0,14.768795,0,0,0,0,8.94335,8.0685425,7.890379,0,0,0,0,16.639381,0,17.02791,0,0,0.66612124,0,9.231234,0,0,0,2.3147516,4.327264,12.489342,0,0,8.148922,9.822257,0,0,0,0,0,5.6369042,11.139845,8.965948,7.9652257,0,0,0,2.3002682,0,0,0,5.6007476,0.3807931,0,0,0,0,3.030716,5.587408,6.822566,1.9084243,2.297267,8.053352,5.3737235,10.135085,9.120847,0,0,20.324635,3.8746223,1.4943027,0,0,1.2008982,17.199947,0,0,0,0,6.350911,2.0665755,0.8462019,15.145515,3.6249003,0,0,5.5893984,0,5.5305605,0,0,10.548908,2.2530808,0,0,0,9.602367,0,5.301877,1.5206883,2.2704132,0,0,1.0208924,0,0,5.802372,0,0,0,0,0,0,0,0,3.8972785,0,0,0,0,0,0,0.2267698,1.9053924,2.5421386,0,0,1.346966
IfcDistributionControlElement,0,4.311037,8.121656,0,0,0,0,0,5.3382983,0.09355569,0,0,0.37263364,0,7.694618,1.6279647,10.832944,4.752861,2.459416,0,0,1.641423,0,0,0,0,0,3.748749,0,0,0,0,0,0,8.695892,0,9.5557375,4.732971,0,0,7.4641867,0,0,12.331854,9.313251,0,0,0,0.15041089,7.028143,3.776298,0,6.538205,1.7107825,0,0,9.67572,0,4.363039,0,0,0,0,2.9251885,0,0,0,3.8631954,23.143902,0,0,0,16.70372,4.950677,0,0,0,3.844244,16.96947,14.036181,0,0,15.901526,0,0,4.2771916,2.1599898,0,3.1456351,0,0,6.7823553,7.492633,2.780522,5.4639645,0,0,0,0,0,9.132575,0,2.121618,6.191372,0,7.551202,0,1.7940178,0,0.6366447,0,0,12.483524,0,0,0,6.9545765,3.9337378,1.8155828,6.3976417,0,0,5.835671,0,0,0,0,0,4.3255935,0,5.0516653,0,0,12.750888,0,0,0,0,8.983479,5.379768,4.582226,0,0,0,0,16.751247,0,14.722947,0,0,0,0,8.4631405,0,0,0,3.0766754,2.8074665,11.849325,0,0,7.6047096,9.4057455,0,0,0,0,0,8.343351,7.9527864,8.964899,6.8961377,0,0,0,1.8758128,0,1.6474807,0,5.364353,5.0818377,0,0,0,0,3.1059437,5.0530667,4.933922,1.2097713,4.059087,3.9447334,5.26196,9.937634,7.354284,0,0,18.274633,2.1672087,0.6763295,0,0,2.015886,11.116728,0,0,0,0,4.9539723,1.441794,0,15.7719965,3.3767629,0,0,5.760158,0,4.332659,0,0,9.290806,1.9787182,0,0,0,9.66612,0,4.154762,0,3.4007752,0,0,0,0.9539679,0,10.720503,0,0,0,0,0,0,0,0,3.9425843,0,0,0,0,0,0,0.23454106,0.59746575,2.5931954,0,0,1.0344012
