,train loss,train accuracy,validation accuracy
0,331.2890625,0.011111111111111112,0.2568306010928962
1,158.16650390625,0.2888888888888889,0.3488860865910046
2,145.14898681640625,0.18888888888888888,0.13577133249264398
3,144.5955352783203,0.15555555555555556,0.39386296763345946
4,158.22689819335938,0.35555555555555557,0.4182429592265658
5,117.74067687988281,0.4222222222222222,0.36275746111811685
6,116.33300018310547,0.27777777777777773,0.3551912568306011
7,92.78474426269531,0.26666666666666666,0.3640184951660361
8,77.13275146484375,0.3888888888888889,0.4556536359815048
9,80.18330383300781,0.5444444444444444,0.4707860445565364
10,133.25221252441406,0.45555555555555555,0.45691467002942415
11,107.78253173828125,0.3888888888888889,0.5014712063892391
12,73.54026794433594,0.4444444444444445,0.4157208911307272
13,75.66825866699219,0.32222222222222224,0.4724674232870954
14,63.0693359375,0.45555555555555555,0.4686843211433375
15,66.689697265625,0.45555555555555555,0.48717948717948717
16,64.1345443725586,0.5111111111111111,0.4918032786885246
17,68.954345703125,0.4777777777777778,0.4422026061370324
18,60.610137939453125,0.4444444444444445,0.5266918873476251
19,66.68965911865234,0.5,0.5241698192517865
20,62.73434066772461,0.5,0.5372005044136192
21,58.043975830078125,0.4666666666666666,0.5346784363177806
22,51.6634521484375,0.5444444444444444,0.5027322404371585
23,53.2401123046875,0.5666666666666667,0.51786464901219
24,74.96556091308594,0.4000000000000001,0.5565363598150483
25,49.77769088745117,0.5444444444444444,0.5897435897435898
26,48.2867546081543,0.5555555555555555,0.569567044976881
27,59.27677536010742,0.5,0.5662042875157629
28,52.68335723876953,0.5888888888888889,0.5603194619588062
29,60.8897705078125,0.4888888888888889,0.5090374106767549
30,54.89629364013672,0.5333333333333333,0.5527532576712905
31,51.28387451171875,0.5555555555555555,0.5830180748213535
32,43.137001037597656,0.6333333333333333,0.5405632618747372
33,61.01146697998047,0.4666666666666666,0.5384615384615384
34,43.16185760498047,0.6222222222222222,0.5994115174443043
35,59.04610824584961,0.5444444444444444,0.5863808322824716
36,47.82848358154297,0.5666666666666668,0.5809163514081547
37,56.058990478515625,0.48888888888888893,0.5653635981504834
38,49.060302734375,0.5555555555555555,0.5367801597309794
39,49.25006103515625,0.5777777777777778,0.5674653215636822
40,48.89154815673828,0.611111111111111,0.6019335855401429
41,59.3271598815918,0.5222222222222223,0.5649432534678437
42,49.61652755737305,0.5444444444444444,0.5317360235393023
43,55.13337326049805,0.4666666666666666,0.6145439260193358
44,49.1309814453125,0.5777777777777778,0.610760823875578
45,50.2072868347168,0.5666666666666665,0.5998318621269441
46,47.265655517578125,0.6333333333333333,0.5935266918873476
47,56.63442611694336,0.6,0.5657839428331232
48,53.1104736328125,0.5555555555555555,0.5704077343421605
49,46.4957389831543,0.5444444444444444,0.5779739386296764
50,48.52655029296875,0.5666666666666668,0.5485498108448928
51,52.19538497924805,0.5222222222222223,0.5590584279108869
52,53.651607513427734,0.48888888888888893,0.5889029003783102
53,51.24823760986328,0.5333333333333333,0.5355191256830601
54,59.47105407714844,0.4000000000000001,0.6023539302227827
55,42.000267028808594,0.5777777777777778,0.5851197982345523
56,49.410194396972656,0.5444444444444444,0.5657839428331232
57,58.79962158203125,0.5555555555555555,0.6166456494325346
58,47.3455924987793,0.5666666666666665,0.6069777217318201
59,51.71311950683594,0.5111111111111112,0.605296343001261
60,44.27832794189453,0.6666666666666666,0.5825977301387137
61,46.881404876708984,0.5666666666666668,0.5989911727616646
62,47.767906188964844,0.6,0.6137032366540563
63,46.42570114135742,0.5333333333333333,0.6279949558638083
64,50.64286422729492,0.4888888888888889,0.6258932324506095
65,40.263511657714844,0.6,0.610760823875578
66,51.745628356933594,0.4666666666666666,0.6078184110970997
67,57.39440155029297,0.4777777777777778,0.5863808322824716
68,46.1387939453125,0.6222222222222221,0.6292559899117276
69,50.464744567871094,0.5666666666666667,0.5998318621269441
70,47.45817184448242,0.6,0.6343001261034048
71,43.34356689453125,0.5666666666666665,0.6275746111811685
72,44.15310287475586,0.6555555555555554,0.6149642707019756
73,41.18865966796875,0.6444444444444444,0.6414459857082808
74,37.93243408203125,0.6444444444444444,0.5880622110130307
75,38.087318420410156,0.6777777777777777,0.6065573770491803
76,41.94597625732422,0.6,0.6170659941151745
77,35.528072357177734,0.7444444444444445,0.6300966792770072
78,40.36018371582031,0.6666666666666666,0.6200084068936528
79,48.12694549560547,0.5666666666666668,0.6376628835645229
80,45.7679443359375,0.6333333333333333,0.6355611601513241
81,41.885276794433594,0.6222222222222222,0.6132828919714166
82,45.011959075927734,0.6,0.5977301387137453
83,41.919090270996094,0.5666666666666667,0.6397646069777218
84,48.65453338623047,0.5777777777777778,0.6364018495166036
85,40.188472747802734,0.6444444444444445,0.6380832282471627
86,39.72976303100586,0.611111111111111,0.6355611601513241
87,44.28623580932617,0.5666666666666667,0.6275746111811685
88,43.67693328857422,0.6444444444444444,0.6607818411097099
89,34.99990463256836,0.6333333333333333,0.6233711643547709
90,44.59765625,0.5888888888888889,0.6191677175283733
91,35.89814376831055,0.6777777777777777,0.6418663303909206
92,36.84941101074219,0.6444444444444445,0.6166456494325346
93,39.25775146484375,0.6333333333333333,0.6170659941151745
94,48.99811553955078,0.5444444444444444,0.6502732240437158
95,38.83695983886719,0.6222222222222221,0.6422866750735603
96,44.05131530761719,0.5222222222222223,0.6330390920554855
97,48.09199523925781,0.5888888888888889,0.6334594367381252
