,train loss,train accuracy,validation accuracy
0,98.59284973144531,0.14444444444444446,0.015552753257671291
1,95.98471069335938,0.20000000000000004,0.223203026481715
2,98.35943603515625,0.18888888888888888,0.2265657839428331
3,82.92222595214844,0.22222222222222224,0.21521647751155948
4,78.98329162597656,0.24444444444444446,0.22152164775115596
5,73.53279876708984,0.24444444444444444,0.22278268179907523
6,78.79094696044922,0.2333333333333333,0.20849096258932326
7,74.24267578125,0.20000000000000004,0.22236233711643547
8,80.14836120605469,0.27777777777777773,0.22362337116435477
9,67.3973388671875,0.3,0.23034888608659101
10,77.93334197998047,0.2333333333333333,0.22236233711643547
11,82.11767578125,0.16666666666666666,0.22152164775115596
12,69.74884033203125,0.3111111111111111,0.29550231189575454
13,69.87783813476562,0.2888888888888889,0.34300126103404793
14,71.80856323242188,0.3111111111111111,0.36864228667507354
15,73.82585144042969,0.32222222222222224,0.3905002101723413
16,69.6806869506836,0.43333333333333335,0.3917612442202606
17,64.12506103515625,0.38888888888888884,0.3896595208070618
18,64.82339477539062,0.3888888888888889,0.3905002101723413
19,72.82444763183594,0.3,0.37578814627994955
20,69.769775390625,0.37777777777777777,0.39134089953762086
21,63.27045440673828,0.3666666666666667,0.4207650273224044
22,66.6134262084961,0.3,0.44346364018495166
23,65.1859359741211,0.3333333333333333,0.4384195039932745
24,56.62556076049805,0.45555555555555555,0.43883984867591425
25,57.592681884765625,0.48888888888888893,0.4619588062211013
26,62.86823654174805,0.39999999999999997,0.43421605716687683
27,65.68951416015625,0.37777777777777777,0.4405212274064733
28,66.41600036621094,0.3333333333333333,0.44598570828079026
29,60.24686813354492,0.3888888888888889,0.43043295502311896
30,62.218177795410156,0.39999999999999997,0.4422026061370324
31,58.78892135620117,0.5111111111111111,0.4665825977301387
32,50.57328414916992,0.4777777777777778,0.43505674653215637
33,50.69977569580078,0.5555555555555555,0.45439260193358555
34,57.783260345458984,0.48888888888888893,0.4947456914670029
35,68.07461547851562,0.3888888888888889,0.4762505254308533
36,65.79705047607422,0.38888888888888884,0.47330811265237493
37,63.440155029296875,0.3666666666666667,0.510718789407314
38,61.58256149291992,0.4666666666666666,0.4918032786885246
39,55.72087097167969,0.45555555555555555,0.4985287936107608
40,56.363983154296875,0.45555555555555555,0.48675914249684743
41,54.68125534057617,0.5,0.4791929382093317
42,55.22471618652344,0.45555555555555555,0.5233291298865069
43,55.55314636230469,0.4777777777777778,0.5044136191677175
44,60.946929931640625,0.4777777777777778,0.5174443043295502
45,57.08836364746094,0.45555555555555555,0.4838167297183691
46,53.803611755371094,0.5333333333333333,0.44346364018495166
47,61.9464225769043,0.37777777777777777,0.47456914670029426
48,53.65922546386719,0.48888888888888893,0.5182849936948297
49,50.71136474609375,0.5,0.5346784363177806
50,52.30556869506836,0.5444444444444444,0.5329970575872215
51,47.231781005859375,0.5555555555555555,0.519546027742749
52,45.059043884277344,0.5777777777777778,0.4968474148802018
53,63.805564880371094,0.38888888888888884,0.4989491382934006
54,57.13145065307617,0.4666666666666666,0.5094577553593947
55,54.04461669921875,0.4666666666666666,0.5296343001261034
56,49.050376892089844,0.5,0.5540142917192098
57,49.165687561035156,0.5888888888888889,0.5334174022698613
58,49.11248779296875,0.5777777777777778,0.5577973938629677
