,train loss,train accuracy,validation accuracy
0,322.2877502441406,0.09999999999999999,0.07371007371007371
1,220.15145874023438,0.07777777777777778,0.13316953316953317
2,215.40118408203125,0.06666666666666667,0.10909090909090909
3,192.97018432617188,0.13333333333333333,0.23243243243243245
4,141.49676513671875,0.20000000000000004,0.27076167076167074
5,118.64556121826172,0.16666666666666666,0.2452088452088452
6,103.36373138427734,0.3111111111111111,0.314004914004914
7,111.91622161865234,0.25555555555555554,0.31203931203931207
8,87.93914794921875,0.32222222222222224,0.37444717444717446
9,81.63908386230469,0.3222222222222222,0.3385749385749386
10,96.17112731933594,0.24444444444444446,0.400982800982801
11,66.77851867675781,0.39999999999999997,0.3469287469287469
12,70.25163269042969,0.3666666666666667,0.4068796068796069
13,63.56554412841797,0.3222222222222222,0.4353808353808354
14,62.7071647644043,0.4666666666666666,0.4230958230958231
15,75.37458801269531,0.3444444444444444,0.4348894348894349
16,55.76520919799805,0.43333333333333335,0.4004914004914005
17,68.91943359375,0.32222222222222224,0.4457002457002457
18,62.847747802734375,0.39999999999999997,0.42162162162162165
19,60.51136016845703,0.39999999999999997,0.42899262899262897
20,57.23615264892578,0.35555555555555557,0.4486486486486487
21,50.15850067138672,0.41111111111111115,0.4452088452088452
22,56.20875549316406,0.4222222222222222,0.44717444717444715
23,62.35551452636719,0.37777777777777777,0.37346437346437344
24,62.691001892089844,0.3333333333333333,0.45454545454545453
25,57.470882415771484,0.37777777777777777,0.4796068796068796
26,59.94219970703125,0.4444444444444445,0.5012285012285013
27,58.135520935058594,0.4222222222222222,0.5061425061425061
28,47.786643981933594,0.5222222222222223,0.47371007371007373
29,57.5842399597168,0.4333333333333333,0.4722358722358722
30,53.93878173828125,0.41111111111111115,0.4928746928746929
31,48.00530242919922,0.45555555555555555,0.49434889434889434
32,55.25486755371094,0.43333333333333335,0.509090909090909
33,55.90393829345703,0.4222222222222222,0.44324324324324327
34,51.27923583984375,0.4222222222222222,0.4697788697788698
35,54.57671356201172,0.43333333333333335,0.48206388206388207
36,47.67339324951172,0.5,0.4958230958230958
37,50.30085754394531,0.5222222222222221,0.48894348894348894
38,58.62890625,0.41111111111111115,0.48255528255528257
39,43.740318298339844,0.5222222222222223,0.4619164619164619
40,49.95732116699219,0.5,0.539066339066339
41,41.59218978881836,0.5555555555555555,0.5307125307125307
42,45.56165313720703,0.5222222222222221,0.5302211302211303
43,46.63785934448242,0.41111111111111115,0.5213759213759214
44,48.74284362792969,0.4666666666666666,0.5213759213759214
45,44.282554626464844,0.5333333333333333,0.5267813267813268
46,43.31380844116211,0.5555555555555556,0.5459459459459459
47,48.76438522338867,0.5,0.5538083538083538
48,45.77372360229492,0.5111111111111111,0.5228501228501229
49,46.34223556518555,0.39999999999999997,0.5218673218673219
50,45.97454071044922,0.4666666666666666,0.5076167076167076
51,53.952659606933594,0.3444444444444445,0.5538083538083538
52,41.52971649169922,0.5555555555555555,0.5110565110565111
53,57.70702362060547,0.38888888888888884,0.5071253071253071
54,52.415184020996094,0.5333333333333333,0.5169533169533169
55,43.34942626953125,0.5666666666666665,0.5464373464373464
56,45.28564453125,0.5,0.5454545454545454
57,50.45606231689453,0.45555555555555555,0.47125307125307125
58,47.18912887573242,0.5222222222222223,0.5120393120393121
59,42.12092590332031,0.5555555555555555,0.5307125307125307
60,48.49310302734375,0.5,0.5434889434889435
61,49.28546142578125,0.4222222222222222,0.5336609336609337
62,49.240089416503906,0.5111111111111111,0.5085995085995086
63,45.43425750732422,0.5222222222222223,0.5174447174447174
64,43.00730895996094,0.611111111111111,0.5208845208845209
65,44.51963424682617,0.5444444444444444,0.5395577395577396
66,47.48725128173828,0.4777777777777777,0.5528255528255528
67,43.57831954956055,0.5111111111111111,0.5601965601965602
68,46.67108154296875,0.5222222222222221,0.5184275184275184
69,46.61774826049805,0.5222222222222223,0.5484029484029485
70,47.677696228027344,0.45555555555555555,0.5085995085995086
71,37.51744842529297,0.5111111111111111,0.5503685503685504
72,43.916107177734375,0.48888888888888893,0.5690417690417691
73,39.69818115234375,0.6,0.5606879606879607
74,37.38257598876953,0.6222222222222221,0.5179361179361179
75,40.699981689453125,0.5222222222222223,0.5415233415233415
76,46.96057891845703,0.45555555555555555,0.5498771498771499
77,41.20330047607422,0.6,0.5759213759213759
78,39.532798767089844,0.6555555555555556,0.5641277641277641
79,33.35050964355469,0.6,0.5542997542997543
80,46.70068359375,0.5555555555555555,0.5808353808353809
81,38.327171325683594,0.6222222222222221,0.5547911547911548
82,36.915184020996094,0.6444444444444444,0.5660933660933661
83,44.45286560058594,0.5222222222222223,0.5434889434889435
84,48.69025802612305,0.4666666666666666,0.5508599508599509
85,42.906551361083984,0.5444444444444444,0.5567567567567567
86,42.337913513183594,0.5777777777777778,0.5857493857493857
87,47.78868865966797,0.5222222222222221,0.5842751842751843
88,45.2852897644043,0.6222222222222222,0.5685503685503686
89,50.48802185058594,0.45555555555555555,0.5474201474201474
90,45.346824645996094,0.5555555555555555,0.5208845208845209
91,53.26643371582031,0.48888888888888893,0.5783783783783784
92,37.22418212890625,0.611111111111111,0.5351351351351351
93,44.55058288574219,0.5111111111111111,0.5385749385749385
94,42.618186950683594,0.45555555555555555,0.5513513513513514
95,49.09814453125,0.5,0.5238329238329238
96,44.33209228515625,0.5333333333333333,0.5538083538083538
97,40.98607635498047,0.5888888888888889,0.572972972972973
98,38.15101623535156,0.5888888888888889,0.5852579852579852
